merchant,category,amt,lat,long,trans_num,merch_lat,merch_long,cc_num
fraud_Reilly and Sons,health_fitness,43.01,33.3224,-86.9657,e78c61e768fe7ff2be6da6279fdd8d8d,33.979446,-86.996033,676314217768
fraud_Yost-Rogahn,personal_care,2.93,36.0424,-79.3242,a69ed8d3905642331748f5a171c822e0,35.080655,-80.218464,371683116218417
fraud_Quitzon-Goyette,home,197.23,36.7558,-83.1838,067962ea69e16012169bddbc548c9e76,37.671646,-83.704632,676308307625
fraud_Dibbert-Green,entertainment,51.41,38.4257,-81.9943,a343a3943699bba501d62cbe886352f9,39.116398,-81.919364,4005676619255478
"fraud_Prosacco, Kreiger and Kovacek",home,27.58,33.413,-81.69,29883763eef20fd11f6f68ff101abe3d,33.207931,-81.649055,180031190491743
fraud_Padberg-Sauer,home,246.33,34.0443,-118.2509,6e8453bd80f61063fd1f86ee9aa23a28,33.519079,-118.100357,4279161831637
fraud_Quitzon-Goyette,home,37.41,40.7268,-124.2174,af41c241d842779654b26d79e76774c0,41.685213,-123.50619,213199865312311
"fraud_Weimann, Kuhic and Beahan",shopping_pos,7.57,35.8596,-86.421,51276bf03a3b449153f2f7c0af58c590,35.292202,-86.173517,30143713661454
"fraud_Terry, Johns and Bins",misc_pos,8.72,43.5335,-96.3645,bf93fe5578a59f29d7b10e1a46187d91,42.780045,-97.074595,371985236239474
fraud_Gleason and Sons,kids_pets,55.3,39.2136,-95.4404,7e33f29dd1fb73872b506f0c690b3e05,38.37819,-95.773324,372520049757633
fraud_Stiedemann Ltd,food_dining,77.07,41.1558,-101.136,34f1d41f63b935b2a5f564096408a62d,42.006927,-100.386021,5540636818935089
fraud_Herzog Ltd,misc_pos,9.21,46.3535,-86.6345,bb91443420111df2ccf20e781891cb8c,45.550086,-86.19746,4509922033272157
fraud_Morissette-Schaefer,personal_care,101.62,34.1832,-81.5324,6fb47c8a5a1f00b6f2c2064c78fc7621,33.596283,-82.181998,376944481517097
fraud_Kozey-Kuhlman,personal_care,4.55,38.4257,-81.9943,8b45025f53ffeb4c0e6f032ec7fcee4f,39.127097,-82.504994,4917226033950
fraud_Kuphal-Toy,food_dining,44.14,32.5317,-92.176,1215baceb9faa8ad703cd71214fedd62,32.680291,-91.484987,213107169859697
fraud_Kris-Padberg,shopping_pos,7.83,30.33,-95.0202,3094d3ae80a3a90a72ddddbadffed5d6,30.498883,-95.877962,639077309909
fraud_Dibbert and Sons,entertainment,36.14,39.3426,-114.8859,0bd9497b8731d94f3ce749ba26add341,38.451359,-115.151069,376012912828093
fraud_Bernier and Sons,kids_pets,1.57,47.5375,-95.9941,a6ababe36a79ebc87baf86c913dfaa4f,48.423023,-95.884285,3562264947797243
fraud_Collier LLC,home,87.91,32.877,-96.708,4233f04aced10e5b3a8b4c0230a07866,33.625688,-96.886401,4377338765909719
fraud_Hickle Group,shopping_pos,3.0,36.3924,-91.9932,764a974b664fc4a9ecbb7f764c6658ee,37.020902,-92.820604,3565196229855512
fraud_Bednar Inc,travel,7.34,42.958,-77.3083,64f8f1d3c04c7e543f89e8642af4f208,43.093102,-76.907807,4587577161160601
fraud_Kassulke Inc,entertainment,420.98,36.2416,-86.6117,22577b7444d6891b70f2dec6ea86d565,36.46309,-85.828829,3566875419572867
"fraud_Roob, Conn and Tremblay",shopping_pos,2.42,34.5091,-92.4828,1df66833415c25df5242cd5f258d1ae4,34.559427,-91.536564,4764202053279782
"fraud_Swaniawski, Nitzsche and Welch",health_fitness,76.06,35.9946,-81.7266,3af320b9c9afe4f19c70b6b0744f7250,36.750983,-81.550123,30033162392091
fraud_Hills-Witting,shopping_net,59.46,39.0298,-77.0793,9494a3f97b837dccdccbfca029b48d0f,38.061703,-77.08126,30446018552504
fraud_Durgan-Auer,misc_net,3.28,39.1329,-95.7023,f9ab9557fdff6ead341cd51fd038a8cf,38.357812,-96.279581,3557442674264531
fraud_Stark-Batz,entertainment,80.36,41.9488,-86.4913,40ef6a81bb414eb64fcc7281fc44a115,42.696462,-87.108585,4689147265057948423
"fraud_Witting, Beer and Ernser",home,68.5,46.5522,-96.7909,c3db0027852fd7a7c55db1402be9dd58,47.087062,-97.534086,4855488158131690372
"fraud_Dare, Fritsch and Zboncak",health_fitness,76.63,40.3087,-76.2963,80bba6499a9be440d867bd00d5793da2,39.717543,-75.989373,3523843138706408
"fraud_Hauck, Dietrich and Funk",kids_pets,47.38,37.9073,-75.5089,d2ac2a025c1488b63d0f26dda4d23d9f,38.591058,-75.505468,573283817795
fraud_Murray-Smitham,grocery_pos,56.35,39.5483,-119.7957,094b10b237398457cabf7cba2db0e9f7,40.25027,-120.148107,560881134780
"fraud_Kling, Howe and Schneider",home,22.58,46.0062,-86.2555,398e27bb6c6611a287f961ab0b7d1bd7,46.423786,-85.983681,180064817343047
fraud_Larson-Moen,entertainment,25.56,44.8816,-73.6408,253daa27ca591b4a26176b7b9e952aa0,44.26153,-74.262208,30118423745458
fraud_Kutch-Wilderman,home,9.96,26.4722,-81.8122,c1088d7314326ae72e4b88e34de7022b,26.085364,-81.819376,2256234701263057
fraud_Mayert Group,shopping_pos,9.31,34.7032,-98.9591,9946ca8d6a8fbbb1c797e02d4ec2d275,33.832333,-99.943844,3577596616955856
"fraud_Roob, Conn and Tremblay",shopping_pos,3.06,37.0581,-86.1938,dd07e089e3c20b504e2c39e5b9d7ae70,36.125039,-85.402046,213153151785052
fraud_Dare-Gibson,health_fitness,17.89,37.7418,-80.4626,cf665043c0a9d82da0d237fc270b04c0,38.625427,-81.086681,180056173248083
fraud_Marvin-Lind,personal_care,52.16,40.2878,-74.0162,0aadb7fdd9c541800fb8ccecc63656b8,39.443167,-74.223938,4972228199573984
fraud_Kozey-Boehm,shopping_net,9.59,41.8467,-74.1038,5cfac103da510f91b67debbefbcd4a9c,41.21968,-73.732984,379897244598068
"fraud_Prosacco, Kreiger and Kovacek",home,100.06,29.0393,-95.4401,b3f2621bc3c5cdd7f944f8d15682362a,29.472264,-95.699979,4092452671396169678
fraud_Dibbert-Green,entertainment,76.7,41.2419,-81.7453,3d1544588875c76823cd78bb4c9112c3,40.809239,-82.142621,340187018810220
fraud_Abbott-Steuber,personal_care,82.52,41.4802,-86.6919,ba8e65e75b6a23544df77d2feee8c880,40.885207,-86.188099,30518206766474
"fraud_Bahringer, Osinski and Block",food_dining,30.63,37.9943,-88.9417,11e9cb9d2208e1ab618b354007ef473d,37.169868,-88.09373,3529597930342630
fraud_Runte-Mohr,food_dining,9.39,40.4603,-79.0097,69f85ed7a2fdece8c2f2b2b441955b77,40.076938,-78.608839,4682744518117239
fraud_Bode-Rempel,kids_pets,55.87,44.2378,-95.2739,dea09111340f32827fd9976092bf5a31,43.459358,-96.026636,4427805710168
fraud_Cruickshank-Mills,entertainment,108.52,44.7957,-110.6137,316707d9c01198d1130f3f3f6e659a7e,45.046358,-109.932626,30427035050508
fraud_Larkin Ltd,kids_pets,171.63,24.6557,-81.3824,f187288c58d722a27d01bb62a8d0d356,25.646184,-82.214835,38797410705641
"fraud_Schneider, Hayes and Nikolaus",food_dining,77.44,40.7692,-103.0968,3292661477ab4d2b45fe6baea45817ef,41.653434,-102.189563,4961003488432306
fraud_Pacocha-Bauch,shopping_pos,130.44,35.5762,-91.4539,2a74763f600825b136098eb6d29bf2b6,34.88889,-91.041241,4878364946692291
"fraud_Berge, Kautzer and Harris",personal_care,41.95,35.9866,-106.0654,81aa2f36134e2833e24c3db2cfee3c11,36.287989,-106.057582,4348786085525522
fraud_Wisozk and Sons,misc_pos,8.77,32.6786,-81.2455,f008f524315e6605afc2ae22b8a51d02,31.813767,-82.13885,4824023901222438
fraud_Schumm PLC,health_fitness,40.55,35.8759,-96.9623,ff197457d6f6f462956623ef56b41d13,34.883675,-97.74475,570273151375
fraud_Boyer PLC,shopping_net,2.65,33.3364,-80.1859,6fadc8942bf7bc986fdc3f199c95bbc4,32.724204,-80.632298,4040099974063068803
fraud_Bechtelar-Rippin,food_dining,1.04,42.0716,-75.0152,db734e447f34868b39c615c0539de364,41.072825,-75.443326,4124536010991657
fraud_Pacocha-Weissnat,kids_pets,47.28,33.7163,-116.3381,28c6fd35e4b576c1d587df72a938b7ae,34.54318,-115.448531,2454076758463217
fraud_O'Hara-Wilderman,food_dining,173.2,31.8092,-106.4247,321a5e6d9cd372fd5b4a7d1545df275e,31.031596,-106.134405,4178097073221156
fraud_Kris-Padberg,shopping_pos,8.81,33.8155,-112.1202,069ff6eb957d50d4b002750ed82f2b5e,34.338415,-112.257067,4800395067176717
"fraud_Hyatt, Russel and Gleichner",health_fitness,233.88,39.013,-86.5457,994fe811f9306485c817ab8c5d1e05e2,38.241526,-85.885224,373043435942726
"fraud_Moore, Williamson and Emmerich",home,71.76,34.3424,-80.5,65f5b3c3609e3a747e11aba146517760,34.237881,-80.774496,6524376634971418
"fraud_Hahn, Bahringer and McLaughlin",personal_care,23.66,39.5994,-105.0044,771402ec9128799cad70af6c0980674c,39.214909,-104.435611,4260128500325
fraud_White and Sons,home,98.7,36.0557,-96.0602,23fc6b74e650e192a32fa3db70ff7b5a,35.497108,-96.894083,4980323467523543940
"fraud_Bins, Balistreri and Beatty",shopping_pos,11.77,41.0592,-73.7395,b3cc00047ff20f3fc8b8218fccef9ea8,40.912802,-73.872017,4128027264554082
fraud_Windler LLC,kids_pets,49.5,35.0659,-89.1534,d78666a13016007922404cce2a8a8083,35.158831,-89.387375,3565414434959494
fraud_Fahey Inc,kids_pets,80.94,38.9829,-93.9757,1a0d3479e46ef3d5a316f29a4871ebc8,39.675309,-93.279035,4657269323674365
"fraud_Bahringer, Bergnaum and Quitzon",home,21.71,35.7382,-98.7388,cf1240427e2171d7da8a89aadc9a4d08,36.576436,-98.418437,4390966588600992777
"fraud_Dare, Fritsch and Zboncak",health_fitness,48.23,42.3327,-95.6045,c8b1bd022b2bc452960f9ec6034674e8,42.827125,-95.18319,4651007077623147
fraud_Howe Ltd,misc_pos,25.22,41.0767,-74.5982,9fcf849743be571b06ee2649ef390bc1,41.66912,-74.522792,3576144910346950
fraud_Fisher Inc,shopping_net,65.11,33.5623,-112.0559,1ea9c7f1b096a9a343be7fb375a85a68,33.701648,-112.43078,213186334552049
fraud_Reichel LLC,personal_care,14.8,34.9889,-106.0609,19de427021f1f1c41a6724f9d01bd03c,34.456692,-106.602947,3550554389581384
fraud_Thiel Ltd,travel,1.55,26.4215,-99.0025,8d6c62c5ffc7e9482ffbbd17f7e6d019,26.264162,-99.687169,3576511691045060
fraud_Waelchi-Wolf,kids_pets,132.8,45.3099,-122.9685,466f4006bc52e813078c112aa0d1b6ac,45.432668,-122.044365,4989847570577635369
"fraud_Turcotte, McKenzie and Koss",entertainment,139.39,47.2271,-117.0819,d95cb1be349856cfe5c2e3d4f267359d,46.633792,-116.618714,3534718226968689
fraud_White and Sons,home,79.17,42.4048,-88.3054,c9f98b41c96f0bc3d7d5622a34440fe1,42.021284,-88.833064,30150717898388
fraud_Shields-Wunsch,health_fitness,20.26,36.7651,-94.0492,a4f9a7894ca75523a6ce595ff45da595,36.094107,-93.173892,30357372465631
fraud_Bogisich-Weimann,kids_pets,45.33,38.9763,-87.3667,dab660d91c37f44b0eadfe9bd5d029c1,39.815738,-86.943972,5580563567307107
fraud_Jewess LLC,shopping_pos,4.63,39.1657,-84.233,3aaeaadf4049ab18557f5c8d799dc7ce,39.426167,-83.576676,3586955669388457
"fraud_Schaefer, Fay and Hilll",entertainment,108.16,38.5294,-82.6654,379f61c320cfbaa86e0d23b8ae89dbd3,38.693761,-83.57635,30541100351706
"fraud_Hartmann, Rowe and Hermann",travel,544.26,39.4584,-106.3851,562b2baaa25c111fd3aa1303fae1b3f8,38.663417,-107.091051,3513506355699497
fraud_Abshire PLC,entertainment,57.8,40.1151,-79.8627,362bca4e3a062a856e01233dbfaf4dff,40.484381,-78.975957,2714019737356678
fraud_Altenwerth-Kilback,home,10.47,29.7736,-95.4034,06a635baf935a37cb77cdfa0c3045657,29.092009,-94.57377,4103158249977
fraud_Fadel Inc,health_fitness,4.2,47.1709,-100.7944,20f7f5f631d1edc3f3a903bf7b841f8b,47.324948,-101.786187,213155997615567
"fraud_Durgan, Gislason and Spencer",home,36.5,40.6152,-74.415,da55f2609ea25a6395d2c6a31db1c184,39.934302,-74.762902,3564839259330465
fraud_Brown Inc,kids_pets,11.86,42.8035,-88.4092,2419b06f83316327e8cf62b48d9869b9,43.707656,-88.978098,377993105397617
fraud_Kuphal-Toy,food_dining,69.54,48.4786,-122.3345,3cdc5133821f6cdb46a83fd2146345da,48.15317,-121.789521,4026222041577
fraud_Buckridge PLC,misc_pos,6.67,32.6786,-81.2455,c00a856a7af436089b9569bd3e669e22,32.84826,-81.024274,38544312728630
"fraud_Romaguera, Wehner and Tromp",kids_pets,11.3,39.9636,-79.7853,6f9dcf211030c50475ce58654b122ff9,39.18555,-80.663975,30570197515105
fraud_Conroy Ltd,shopping_pos,5.68,48.2777,-112.8456,5f286ee761e5909019222966092b4f90,48.071689,-111.976946,4839043708100390
fraud_Volkman PLC,food_dining,55.78,36.6704,-93.0377,6382d1d6ea65cb45716e92ce3cdd1082,37.181849,-93.406644,3579200383632826
fraud_Dickinson Ltd,personal_care,14.33,42.3749,-83.1087,54ecadf491550a451381a1d43dcc3fc5,41.690891,-82.212359,213125815021702
fraud_Langworth LLC,personal_care,33.28,31.8287,-99.427,2bf699119edccbe1ea6b6cb60c8cae0d,32.659905,-99.171874,4670613943676271
fraud_Kutch-Ferry,home,9.91,29.0393,-95.4401,3ae6d6d747c56b7e2732067e1cc87db4,28.412109,-96.416992,3567527758368741
"fraud_Bins, Balistreri and Beatty",shopping_pos,2.28,34.6689,-86.2296,ccbb218f2f638f73e08a6c72426327df,33.70127,-86.395662,3562679455732797
fraud_Zboncak LLC,food_dining,3.55,43.9446,-88.0911,d0ebac35bfe4e64a64d3f33f23bb2688,43.750417,-87.610204,376262134119629
fraud_Nolan-Williamson,kids_pets,8.24,44.8605,-85.8138,80cc74f1888b178ad13cc8dcf040909b,44.545743,-86.261193,2222157926772399
fraud_Gleason and Sons,kids_pets,65.45,40.7559,-82.5123,750ecc15fcde5e78259a54cf3ea9d2a4,40.762692,-81.801201,4957924165498
fraud_Langworth LLC,personal_care,36.22,30.592,-97.2893,0356dc7ddabb8318baf0362e280b76a5,30.993721,-97.565017,340103199302564
"fraud_Metz, Russel and Metz",kids_pets,29.09,34.4793,-87.4769,04c93c46fc3a08b5da4b2dadf2ebf54c,34.089923,-87.352639,6011197122270059
fraud_Erdman-Durgan,health_fitness,22.49,29.3641,-98.4924,a040bbe0619fda056cec6a2a125117b2,29.226951,-98.701194,3581130339108561
fraud_Pacocha-Weissnat,kids_pets,41.84,39.8788,-82.188,a53184c729ec1aa47a740985c721b469,39.446931,-82.174266,3537797820923602
"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,42.36,33.4783,-90.5142,850b3ef27b617d3ed308a6b78efeff5a,34.380994,-91.371524,180011453250192
"fraud_Kilback, Nitzsche and Leffler",travel,7.73,28.9254,-81.6801,26b0ccbfcd0030a59168b65f8e1e1ba6,28.046349,-82.240372,348253506557335
fraud_Erdman-Schaden,personal_care,71.08,38.4207,-79.4629,5a77dfd579aaf0bbe956d986b69fcac7,39.197334,-79.197068,379141394109214
fraud_Fahey Inc,kids_pets,76.33,38.4121,-75.2811,b05294f35dd1baf1ac0a5a525b2e872e,37.826318,-75.542277,4760122961662
fraud_Reichert-Weissnat,travel,8.67,44.8755,-88.1555,d7836d00df3e338d8221d26239ed4a92,44.742413,-87.939312,4383521454815
fraud_Bednar PLC,kids_pets,51.26,30.2816,-99.241,bc8d6c42ccc70d677f4c54a1f042864c,31.206421,-99.38647,4713464490314802
fraud_Bins-Howell,personal_care,115.07,40.9207,-96.168,876a499265cf9939ac0a25f202cdd2e7,41.260154,-95.181026,6596735789587928
"fraud_Schneider, Hayes and Nikolaus",food_dining,130.16,41.0001,-78.2357,c06fa87f5f4cce089149ad263e2b9463,41.550511,-77.68505,6011252220172077
fraud_Hilpert-Conroy,kids_pets,13.11,41.3851,-80.1752,166bee6c0e7fd842b6eb81da5c12a6f0,41.047152,-79.90346,4555104582813474
fraud_Reilly LLC,home,115.66,34.847,-98.9836,1a382ef227bf859d0ff668f536269e71,34.291404,-98.956338,375237305371366
fraud_Lynch Ltd,shopping_pos,64.42,43.9446,-88.0911,0795dc3cdd36c673a7b3cfbbc4f604f9,43.631282,-88.883338,675909898057
fraud_Ankunding LLC,shopping_net,376.28,33.5623,-112.0559,ee69e3d6cdcfed7d77d6f701c53219d6,32.655503,-111.968559,3531606252458308
"fraud_Koss, Hansen and Lueilwitz",home,139.59,38.4257,-81.9943,940a19f24931038d1ba2b79a42ffea3e,37.599018,-82.553489,4973530368125489546
"fraud_Bernhard, Grant and Langworth",shopping_pos,25.54,36.1124,-78.6476,d75be4a10c78ca694cd5503c194fa4b4,36.103258,-79.365298,3554818239968984
fraud_McDermott-Rice,misc_pos,30.95,48.6031,-93.2977,899d7bc8f8ce6821b353aa537b41fda8,47.904074,-92.818654,571314334723
"fraud_Streich, Dietrich and Barton",shopping_net,3.58,41.4768,-95.3509,e76fed346feb28196ceeefc92c508f7b,40.486739,-95.008421,371284100299909
fraud_Monahan-Morar,personal_care,4.46,34.6689,-86.2296,ce792f62240e5b90b42a6b51b4248bdf,35.131517,-85.430394,676292294938
fraud_Rau-Robel,kids_pets,24.98,36.0788,-81.1781,ba86650cac39b7a352b776eae9bee711,35.685462,-81.387657,30408301059761
fraud_Bode-Schuster,kids_pets,46.9,40.2236,-76.538,07105504fc00ae9e6e70cb77a3bd773b,41.207616,-77.074636,4426075337087318654
"fraud_Lowe, Dietrich and Erdman",kids_pets,11.45,20.0271,-155.3697,794ca0e7f6bb113ee8bd31bea6380fe1,20.733607,-156.139388,4570636521433188
fraud_Schmidt-Larkin,home,26.52,47.0999,-96.727,93f4c4ab3ee561da91c737564f136941,46.459541,-96.944346,4935858973307492
"fraud_Feil, Hilpert and Koss",food_dining,59.71,33.2887,-111.0985,9a0862101c175b4d4bb2a4b5b3df555f,33.726602,-110.801944,60422928733
fraud_Heathcote LLC,shopping_net,1.7,42.5164,-82.9832,d2694c9d5be2b3ed6b9437d2e940f335,42.544748,-82.510853,4308156300921054
fraud_Will Ltd,food_dining,39.67,38.4305,-90.387,afa4cc3e5e110a7579e592544aaf0aaa,38.216471,-90.588781,3593399694467427
fraud_Larkin Ltd,kids_pets,5.5,41.6423,-104.1974,b156bd49832f336531e52f215452bf2a,41.663914,-103.859419,2280870154157385
fraud_O'Keefe-Wisoky,food_dining,26.23,36.0244,-90.9288,71ae875058e35bbc1876f3fdc6d64eef,36.506252,-91.230917,6569097840281287
fraud_Kub PLC,personal_care,98.49,32.9413,-81.1807,c2bce50967a09f133b209045d7233da1,33.704865,-80.357799,4195832462863385
"fraud_Reichert, Huels and Hoppe",shopping_net,644.64,33.5623,-112.0559,5a48ada474f037a7cb63e8161349338e,34.401217,-111.532105,3528231451607350
fraud_Abernathy and Sons,food_dining,10.55,42.5164,-82.9832,846c2a713c0d10569111d881a56f5800,42.518905,-83.706048,676118385837
fraud_Gerlach Inc,shopping_net,9.79,38.4921,-85.4524,359c91628d5814974c0059d14841e5b5,37.499003,-84.952946,4874006077381178
"fraud_Windler, Goodwin and Kovacek",home,22.81,31.6453,-90.1801,0e45de4726d922b031d16b7b5514efb6,31.282117,-90.926423,3576281490078437
fraud_Brown Inc,kids_pets,27.64,38.9087,-77.0414,22137343ca96f2c44d6cb5acbe067aa2,39.358032,-76.236907,4492491748959010
fraud_Dooley Inc,shopping_pos,145.31,39.0965,-84.6431,c26bc241701f2718c2ecff9112c54c8f,39.570788,-85.37753,6550399784335736
"fraud_Cole, Hills and Jewess",home,94.93,32.9013,-91.0286,2de9624e7e5bf478fb7a09965e48e53a,33.636386,-90.990928,6526955903501879
"fraud_Feil, Hilpert and Koss",food_dining,13.01,39.1657,-84.233,960e7811b3c69221003efb9719078937,39.104752,-84.102014,4600155880464
fraud_Rau-Robel,kids_pets,81.32,33.431,-93.8765,3d7d1a61f6865397bac304c51d41992b,32.900246,-93.664611,4698163635895795
fraud_Turner and Sons,shopping_pos,5.49,44.0943,-69.4828,6e25e1d41c6c1a473eadcbe733d94f4d,43.837077,-69.24111,4914700582394237
"fraud_McCullough, Hudson and Schuster",food_dining,13.35,40.7491,-95.038,d3b43f96f952a8e48f120a1412c84699,40.574392,-95.551057,4134456652433447
fraud_Towne LLC,misc_pos,5.67,35.2229,-89.5518,3bc09f3b907d61e957bb8cdfb473e625,34.893168,-90.010271,4986925034905735
fraud_Weimann-Lockman,kids_pets,38.28,34.3091,-78.3372,a9150d40bd54b4d4f7d26c85552b4d14,34.089826,-78.010876,38057513087029
fraud_Kozey-Kuhlman,personal_care,75.85,48.1439,-92.8561,887e7e087afa056ceb87ebd5c7b1706d,47.334147,-93.169561,4396682467723
"fraud_Baumbach, Feeney and Morar",shopping_net,3.04,44.232,-74.4905,b7548a0a1118da38a38fd2faf929cef8,43.730214,-73.785409,4897067971111209737
fraud_Lynch-Wisozk,home,16.88,32.5486,-80.307,c6070e3d3c29ee91cee276d827d9a0e6,32.603829,-80.344198,2358122155477959
"fraud_McCullough, Hudson and Schuster",food_dining,64.15,41.1762,-79.1976,1fd1d9798e32f945c62c1c3e5079a628,41.245202,-79.951909,4306586894261180
fraud_Thompson-Gleason,health_fitness,2.53,41.3851,-80.1752,a3b45b42a2f2d4bf3672b0602985832b,40.483045,-80.850283,3501365119557234
"fraud_Cronin, Kshlerin and Weber",health_fitness,18.78,37.6787,-122.478,7fcf6a8a326f4d340957937007b6b0ed,37.98592,-122.355705,6535328428560433
fraud_Cormier LLC,shopping_net,14.04,34.2651,-77.867,4b8a9903ad7cdf6ffb369d07efbc6e7c,34.690732,-77.933393,4610064888664703
"fraud_Reichert, Shanahan and Hayes",shopping_net,19.81,44.232,-74.4905,b9f7c65200fdd37eed690cb19d099408,44.641602,-74.440182,3540017235499519
fraud_McKenzie-Huels,food_dining,5.11,48.0204,-98.1186,194c4c225d6a431c3240165e876ade7f,48.68034,-98.383426,4562827002127
fraud_Stoltenberg-Beatty,shopping_pos,6.85,36.9688,-78.5615,05480e3003eea8f64e0d223195f97196,36.814917,-78.080281,6011393492413821
fraud_Kassulke PLC,shopping_net,120.06,30.4066,-91.1468,57123263a84f35756406e214cecdb930,30.434813,-90.285129,4806443445305
"fraud_Baumbach, Feeney and Morar",shopping_net,72.23,27.4703,-81.4872,a95d68cd73b69e6f3b5172d01c727c0f,28.280106,-80.862915,2268221587779419
fraud_Schiller Ltd,personal_care,66.74,33.6751,-98.6576,98af3d2c0182260ed43bf57546d0ca08,34.596575,-98.720313,60487002085
fraud_Roob-Okuneva,health_fitness,59.89,29.0393,-95.4401,3ffd9670e7af1c8f444f1f4a07709dbe,28.360835,-95.908821,3527063666782582
fraud_Altenwerth-Kilback,home,26.76,44.0575,-69.9656,85f3e5d4b4f6bb91daf77075ffdf50aa,44.481345,-69.777282,2224100459250597
